id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,manual_label
3116895996,1356,chore: Resolve dependabot PRs,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Resolve all issues identified in open Pull Requests from dependabot.


Fixes #1352.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-06-04 08:03:31+00:00,2025-06-04 08:55:04+00:00,,230706417,https://api.github.com/repos/DaveSkender/Stock.Indicators,https://github.com/DaveSkender/Stock.Indicators/pull/1356,4
3217332054,1168,Update README with comprehensive SDK overview and current features,"
# Update README with comprehensive SDK overview and current features

## Summary

Updated the main README.md to provide a more comprehensive overview of the Codegen SDK, highlighting both AI agent capabilities and programmatic codebase manipulation features. The changes transform the README from a simple agent API introduction to a complete project overview covering three primary use cases: AI Code Agents, Codebase SDK, and SWE-Bench Evaluation.

Key changes include:
- Added detailed overview section with three primary use cases
- Updated installation instructions to emphasize uv package manager
- Added code examples for both Agent API and Codebase SDK
- Included Python 3.12-3.13 version requirements
- Added comprehensive Features section
- Expanded Resources with detailed documentation links and integrations

## Review & Testing Checklist for Human

- [ ] **Test all documentation links** - Verify all docs.codegen.com URLs work and point to correct content (high risk of broken links)
- [ ] **Verify code examples** - Test the Codebase SDK examples to ensure they work with the actual API (`Codebase.from_repo()`, `codebase.functions`, etc.)
- [ ] **Confirm installation instructions** - Verify that uv is indeed the preferred installation method and that the commands work correctly
- [ ] **Check Python version requirements** - Confirm that Python 3.12-3.13 is accurate and complete based on current pyproject.toml
- [ ] **Review messaging alignment** - Ensure the three primary use cases accurately represent current project priorities and capabilities

**Recommended test plan**: Clone a fresh copy of the repository and follow the installation and getting started instructions step-by-step to ensure they work for new users.

---

### Diagram

```mermaid
%%{ init : { ""theme"" : ""default"" }}%%
graph TD
    README[""README.md""]:::major-edit
    pyproject[""pyproject.toml""]:::context
    contrib[""CONTRIBUTING.md""]:::context
    agents_readme[""src/codegen/agents/README.md""]:::context
    docs_site[""docs.codegen.com""]:::context
    
    README --> pyproject
    README --> contrib
    README --> agents_readme
    README --> docs_site
    
    pyproject -.->|""Python version requirements""| README
    contrib -.->|""uv installation method""| README
    agents_readme -.->|""Agent API examples""| README
    docs_site -.->|""Documentation links""| README
    
    subgraph Legend
        L1[Major Edit]:::major-edit
        L2[Minor Edit]:::minor-edit
        L3[Context/No Edit]:::context
    end
    
    classDef major-edit fill:#90EE90
    classDef minor-edit fill:#87CEEB
    classDef context fill:#FFFFFF
```

### Notes

- This PR was requested by rpatel@codegen.com in Devin session: https://app.devin.ai/sessions/87a8dc062405421c9741b9d724fa2a9d
- The update aims to make the README more comprehensive and representative of the full SDK capabilities
- Special attention should be paid to the documentation links since they were added without verification
- The code examples are illustrative and should be tested to ensure they work with the current API
",Devin,158243242,devin-ai-integration[bot],closed,2025-07-09 22:45:24+00:00,2025-07-09 22:46:27+00:00,,920229736,https://api.github.com/repos/codegen-sh/codegen,https://github.com/codegen-sh/codegen/pull/1168,2
3070943026,675,Simplify CI labels,"## Summary
- shrink workflow job names
- drop unused experimental jobs
- use build configuration as job name in templates

## Testing
- `bash test.sh` *(fails: dotnet: command not found)*",OpenAI_Codex,853584,pardeike,closed,2025-05-17 17:12:25+00:00,2025-05-17 17:42:46+00:00,,78002587,https://api.github.com/repos/pardeike/Harmony,https://github.com/pardeike/Harmony/pull/675,22
3064054868,2833,Fix VoyageAI Text Embedder Issue (#2832),"# Fix VoyageAI Text Embedder Issue (#2832)

## Issue
Users were encountering an error when trying to use the VoyageAI embedder with CrewAI:
```
No module named 'chromadb.utils.embedding_functions.voyageai_embedding_function'
```

## Root Cause
The VoyageAI embedding function was listed in the `EmbeddingConfigurator` class but the actual implementation was missing from the ChromaDB embedding functions.

## Solution
1. Created a VoyageAI embedding function implementation in the CrewAI repository
2. Added the necessary directory structure and imports
3. Added tests to verify the VoyageAI embedder configuration works correctly

## Testing
The implementation has been tested with the following configuration:
```python
embedder={
    ""provider"": ""voyageai"",
    ""config"": {
        ""model"": ""voyage-3"",
        ""api_key"": ""your-api-key"",
    },
}
```

The implementation supports all VoyageAI embedding models:
- voyage-3
- voyage-3.5
- voyage-3.5-lite

## How to Test
1. Install the voyageai package: `pip install voyageai`
2. Configure a knowledge base with the VoyageAI embedder as shown above
3. Run the tests: `uv run pytest tests/utilities/test_embedding_configurator.py -v`

Link to Devin run: https://app.devin.ai/sessions/67ab732085a54ecb893bd5081f4c178a
Requested by: Joe Moura (joao@crewai.com)
",Devin,158243242,devin-ai-integration[bot],closed,2025-05-14 19:18:20+00:00,2025-05-22 19:42:48+00:00,,710601088,https://api.github.com/repos/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2833,1
2998444772,2617,Fix broken test_mem0_storage_with_explict_config test,"# Fix: Ensure memory_config is set correctly in Mem0Storage when config is provided

Fixes #2616

## Description
The test case `test_mem0_storage_with_explict_config` was failing because `memory_config` was not being set correctly when an empty or falsy `config` parameter was provided to `Mem0Storage`. This PR fixes the issue by changing how `memory_config` is set in the `__init__` method.

## Changes
- Modified the `__init__` method in `Mem0Storage` to explicitly check if `config` is `None` instead of using a falsy check
- Now `memory_config` is set to `config` when `config` is provided, even if `config` is an empty dictionary

## Testing
- Verified that the failing test now passes
- Ran all tests to ensure no regressions

Link to Devin run: https://app.devin.ai/sessions/a0f3ea3d1df24098970eb21796768d0d
Author: Joe Moura (joao@crewai.com)
",Devin,158243242,devin-ai-integration[bot],closed,2025-04-16 05:34:47+00:00,2025-04-23 20:50:46+00:00,,710601088,https://api.github.com/repos/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2617,4
2957548464,56463,docs: Add CSV decoding documentation,"This PR adds documentation for CSV decoding in the Connector Builder UI.

References: https://github.com/airbytehq/airbyte-platform-internal/pull/15336

Requested by: ian.alton@airbyte.io

Link to Devin run: https://app.devin.ai/sessions/7253fa7819cc48a4b553e42da34b6641",Devin,158243242,devin-ai-integration[bot],closed,2025-03-29 00:10:08+00:00,2025-03-29 00:19:06+00:00,,283046497,https://api.github.com/repos/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/56463,2
3254423495,1090,Update agent planning guideline,"## Summary
- document planning requirement when tasks are too large

## Testing
- `pre-commit run --files AGENTS.md`
- `pytest -m ""not entry and not slow and not ray"" tests` *(fails: ImportError - cannot import name 'BuiltInKeyEntry' from 'jax._src.tree_util')*

------
https://chatgpt.com/codex/tasks/task_e_687ec0df14488331ae8331bd968a30fd",OpenAI_Codex,9633,dlwh,closed,2025-07-23 00:19:38+00:00,2025-07-23 00:54:30+00:00,,496005961,https://api.github.com/repos/stanford-crfm/levanter,https://github.com/stanford-crfm/levanter/pull/1090,5
3178931643,2834,Add Python nogil workflow,"## Summary
- add GitHub workflow to run tests using Python built without the GIL
- use actions/setup-python `freethreaded` option (PEP 703)
- remove BNGL and PySB dependencies
- limit nogil workflow to one simple test

## Testing
- `pre-commit run --files .github/workflows/test_python_nogil.yml`
- `pytest python/tests/test_sbml_import.py::test_sbml2amici_no_observables -vv`


------
https://chatgpt.com/codex/tasks/task_b_685d2711b7bc832b8a5754593d40d112",OpenAI_Codex,14923969,FFroehlich,closed,2025-06-26 12:16:23+00:00,2025-06-27 22:18:02+00:00,,43677177,https://api.github.com/repos/AMICI-dev/AMICI,https://github.com/AMICI-dev/AMICI/pull/2834,22
3105801842,2003,Refactor enum body to use sequence,"## Summary
- refactor Enum body to store as Sequence
- update parser to extract enum body items
- allow resolve_stmt_block to accept enum body sequences

## Testing
- `pre-commit` *(fails: unable to access network)*
- `pytest -q` *(fails: ModuleNotFoundError: 'dotenv')*
- `mypy jac/jaclang/compiler/unitree.py jac/jaclang/compiler/parser.py jac/jaclang/compiler/passes/main/pyast_gen_pass.py`

------
https://chatgpt.com/codex/tasks/task_e_683b11c28bc08322b1929cfd4f323e67",OpenAI_Codex,8206008,marsninja,closed,2025-05-31 17:21:25+00:00,2025-06-02 21:55:31+00:00,,422711680,https://api.github.com/repos/jaseci-labs/jaseci,https://github.com/jaseci-labs/jaseci/pull/2003,1
3078272656,491,[WIP] V 7.0.7 State Reset Not Happening,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> I expected a state reset to take place in the early hours today, yet it is now 1:53PM on May 20th my time and the reset that was supposed to happen at 1:52AM, 12 hours ago, has not taken place. Is there some other factor I'm not considering involved or is this a bug?
> 
> ![Image](https://github.com/user-attachments/assets/81f63da0-72b8-4487-b280-0e9857121fd7)


Fixes #485.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-05-20 21:26:00+00:00,2025-05-20 22:26:24+00:00,,957479421,https://api.github.com/repos/plexguide/Huntarr.io,https://github.com/plexguide/Huntarr.io/pull/491,4
3178951984,4647,collections: raise exceptions for missing metadata fields in grouped views,"This PR implements mandatory metadata validation for grouped views in Collections to prevent users from accidentally missing required metadata fields.

## Problem

When grouping views in Collections using `group_views()`, users need to provide metadata fields like `title_public`, `description_short`, and `description_key`. These are very easy to miss, leading to incomplete metadata configuration.

Previously, the system only issued warnings for missing metadata, which could be easily overlooked.

## Solution

- **Mandatory validation**: Changed from warnings to exceptions (`ValueError`) for missing required metadata fields
- **Required fields**: `title_public`, `description_short`, `description_key` 
- **Validation timing**: Occurs during `collection.save()` (following @lucasrodes' suggestion to allow metadata addition via `set_global_metadata()`)
- **Skip option**: Added `skip_metadata_checks=True` parameter to `save()` for development/testing workflows
- **Clear guidance**: Error messages explain exactly how to fix missing metadata

## Usage Examples

```python
# ❌ This will now raise ValueError
collection.group_views([
    {'dimension': 'sex', 'choice_new_slug': 'combined', 'choices': ['male', 'female']}
])
collection.save()  # ValueError: missing required metadata fields

# ✅ Provide metadata during grouping
collection.group_views([
    {
        'dimension': 'sex', 
        'choice_new_slug': 'combined', 
        'choices': ['male', 'female'],
        'view_metadata': {
            'title_public': 'Combined Gender Data',
            'description_short': 'Data for all genders combined',
            'description_key': ['Includes both male and female data']
        }
    }
])
collection.save()  # ✅ Works

# ✅ Add metadata later
collection.group_views([...])  # Without metadata
collection.set_global_metadata({
    'title_public': 'Combined Gender Data',
    'description_short': 'Data for all genders combined', 
    'description_key': ['Includes both male and female data']
})
collection.save()  # ✅ Works

# ✅ Skip validation when needed
collection.save(skip_metadata_checks=True)  # ✅ Works for development
```

## Error Message Example

```
ValueError: Grouped view with dimensions {'sex': 'combined'} is missing required 
metadata fields: ['title_public', 'description_short']. Please add these fields 
using view_metadata parameter in group_views() or via set_global_metadata(). 
To skip this validation, set skip_metadata_checks=True in the save() method.
```

## Changes

- `etl/collection/model/core.py`:
  - Enhanced `sanity_check_grouped_view()` to raise exceptions instead of warnings
  - Added `title_public` to required metadata fields validation
  - Added `skip_metadata_checks` parameter to `save()` and `validate_grouped_views()`
  - Comprehensive error messages with fix instructions

- `tests/collections/test_collection_model.py`:
  - Updated tests to expect exceptions instead of warnings
  - Added comprehensive test coverage for new functionality
  - Tests for skip flag, partial metadata, and complete metadata scenarios

## Backward Compatibility

Existing code can set `skip_metadata_checks=True` to maintain current behavior during migration.

Fixes #4607.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `astral.sh`
>   - Triggering command: `curl -LsSf REDACTED ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-06-26 12:23:38+00:00,2025-06-27 07:32:46+00:00,,407536332,https://api.github.com/repos/owid/etl,https://github.com/owid/etl/pull/4647,2
2954534559,56441,docs: add public API for connector definitions to v-1.6 release notes,"This PR adds release notes for the new public API for connector definitions in v-1.6.

Link to Devin run: https://app.devin.ai/sessions/abeb3553b17f4e23ad8d43eafdb76eca
Requested by: ian.alton@airbyte.io",Devin,158243242,devin-ai-integration[bot],closed,2025-03-27 22:20:24+00:00,2025-03-27 22:21:18+00:00,,283046497,https://api.github.com/repos/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/56441,4
3134624005,50521,Migrate Azure.Data.SchemaRegistry to use the new TypeSpec generator,"This PR adds the required configuration to migrate Azure.Data.SchemaRegistry to use the new TypeSpec generator by updating `tsp-location.yaml` with the `emitterPackageJsonPath` setting.

## Changes Made

- Updated `sdk/schemaregistry/Azure.Data.SchemaRegistry/tsp-location.yaml` to include:
  ```yaml
  emitterPackageJsonPath: eng/http-client-csharp-emitter-package.json
  ```

## Testing Results

During testing, two issues were encountered:

### 1. Build Environment Issues
Running `dotnet build /t:GenerateCode` failed due to network connectivity issues with Azure DevOps package feeds. Multiple packages could not be downloaded:
- Microsoft.DotNet.GenAPI.5.0.0-beta.19552.1
- Microsoft.DotNet.ApiCompat.5.0.0-beta.20467.1
- Microsoft.Azure.AutoRest.CSharp.3.0.0-beta.20250605.1

### 2. TypeSpec Generator Compatibility Issue
Direct TypeSpec generation using the new `@azure-typespec/http-client-csharp@1.0.0-alpha.20250609.2` emitter fails with:

```
Error: The given key 'fullyQualifiedNamespace' was not present in the dictionary.
```

This error occurs despite the TypeSpec schema correctly defining the server parameter:
```typescript
@server(
  ""https://{fullyQualifiedNamespace}"",
  ""The Schema Registry service endpoint."",
  {
    fullyQualifiedNamespace: url,
  }
)
```

## Impact

The minimal required change has been completed to enable the new generator configuration. However, the compatibility issue suggests that the TypeSpec schema definitions may need updates to work with the new emitter, or there may be a bug in the new generator when processing server parameters.

This change enables the migration path while the compatibility issues can be addressed separately.

Addressing #50520.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `4myvsblobprodcus32.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build sdk/schemaregistry/Azure.Data.SchemaRegistry/src/Azure.Data.SchemaRegistry.csproj ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode ` (dns block)
> - `5rqvsblobprodcus385.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `ckzvsblobprodcus347.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `frdvsblobprodcus327.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `gbsvsblobprodcus365.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `jd4vsblobprodcus366.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `k4kvsblobprodcus344.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build sdk/schemaregistry/Azure.Data.SchemaRegistry/src/Azure.Data.SchemaRegistry.csproj ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode /p:SkipRestore=true ` (dns block)
> - `l7avsblobprodcus319.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `mfjvsblobprodcus373.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `nn8vsblobprodcus340.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build sdk/schemaregistry/Azure.Data.SchemaRegistry/src/Azure.Data.SchemaRegistry.csproj ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode ` (dns block)
> - `o3svsblobprodcus318.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build sdk/schemaregistry/Azure.Data.SchemaRegistry/src/Azure.Data.SchemaRegistry.csproj ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode ` (dns block)
> - `pe3vsblobprodcus354.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build sdk/schemaregistry/Azure.Data.SchemaRegistry/src/Azure.Data.SchemaRegistry.csproj ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode ` (dns block)
> - `pe4vsblobprodcus351.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>   - Triggering command: `dotnet build src/Azure.Data.SchemaRegistry.csproj /t:GenerateCode /p:SkipRestore=true ` (dns block)
> - `s8mvsblobprodcus38.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `st8vsblobprodcus339.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
> - `tphvsblobprodcus375.vsblob.vsassets.io`
>   - Triggering command: `dotnet build ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>
",Copilot,198982749,Copilot,closed,2025-06-10 19:20:40+00:00,2025-06-19 16:43:52+00:00,,2928944,https://api.github.com/repos/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50521,4
3204503638,3375,[WIP] [MASWE-0046] New MASWE Weakness,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> 
> Create a new weakness for ""MASWE-0046"":
> 
> - **GitHub Repo file:** https://github.com/OWASP/owasp-mastg/blob/master/weaknesses/MASVS-AUTH/MASWE-0046.md
> - **Website Page:** https://mas.owasp.org/MASWE/MASVS-AUTH/MASWE-0046/
> 
> **Follow the [MAS guidelines](https://docs.google.com/document/d/1EMsVdfrDBAu0gmjWAUEs60q-fWaOmDB5oecY9d9pOlg/edit?usp=sharing)**
> 


Fixes #2685.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-07-05 07:27:09+00:00,2025-07-17 05:44:30+00:00,,69648386,https://api.github.com/repos/OWASP/mastg,https://github.com/OWASP/mastg/pull/3375,3
3198187448,77,Implement Gemini-style tiered pricing for token-based billing optimization,"This PR implements tiered pricing support for AI models, specifically addressing Gemini's token-based pricing structure where rates change based on token count ranges.

## Problem
The current Thor system uses fixed pricing rates (`PromptRate`, `CompletionRate`) for all token amounts. However, Gemini and other AI providers use tiered pricing where:

- **Input tokens**: $1.25/1M for ≤200K tokens, $2.50/1M for >200K tokens  
- **Output tokens**: $10.00/1M for ≤200K tokens, $15.00/1M for >200K tokens
- **Cached tokens**: $0.31/1M for ≤200K tokens, $0.625/1M for >200K tokens

This makes cost optimization and accurate billing challenging for high-volume usage.

## Solution
Added comprehensive tiered pricing infrastructure:

### 🏗️ **Core Implementation**
- **New Data Models**: `ModelPricingTier` and `ModelTieredPricing` classes
- **Pricing Algorithm**: Smart calculation across multiple token tiers
- **ModelManager Extensions**: Seamless integration with existing system
- **Entity Framework Support**: JSON serialization for complex pricing structures

### 🔧 **Key Features**
- **Backward Compatible**: Existing fixed-rate models continue working unchanged
- **Flexible Configuration**: Support for unlimited pricing tiers per token type
- **Performance Optimized**: Minimal overhead compared to fixed pricing
- **Production Ready**: Comprehensive error handling and validation

### 📊 **Pricing Examples**
```json
// 100K tokens: Uses tier 1 rate
{
  ""promptCost"": 125000,  // 100K × 1.25
  ""completionCost"": 500000  // 50K × 10.00
}

// 300K tokens: Spans multiple tiers  
{
  ""promptCost"": 500000,  // 200K×1.25 + 100K×2.50
  ""completionCost"": 2750000  // 200K×10.00 + 50K×15.00
}
```

### 🛠️ **Technical Details**
- **API Endpoint**: `/api/v1/model-manager/tiered-pricing/gemini-template` for quick setup
- **ChatService Integration**: Updated key pricing calculations to use tiered logic
- **Comprehensive Testing**: Unit tests, integration tests, and manual verification
- **Documentation**: Complete usage guide with examples

### 🌐 **Localization Support**
Added UI strings for both Chinese and English:
- Tiered pricing configuration interface
- Template application features  
- Pricing tier management

### 📝 **Usage**
```http
POST /api/v1/model-manager
{
  ""model"": ""gemini-2.5-pro"",
  ""tieredPricing"": {
    ""enabled"": true,
    ""promptTiers"": [
      {""threshold"": 200000, ""rate"": 1.25},
      {""threshold"": -1, ""rate"": 2.50}
    ]
  }
}
```

The implementation maintains full backward compatibility while providing the flexibility needed for modern AI provider pricing models.

Fixes #76.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-07-03 06:22:21+00:00,2025-07-15 08:49:19+00:00,,772904796,https://api.github.com/repos/AIDotNet/Thor,https://github.com/AIDotNet/Thor/pull/77,4
3076580851,101,Fix draggable behaviors with non-virtualizing panels,"## Summary
- ensure CanvasDragBehavior, GridDragBehavior and ItemDragBehavior capture and release the pointer
  so pointer released events are always received

## Testing
- `dotnet test` *(fails: `dotnet` not found)*",OpenAI_Codex,2297442,wieslawsoltes,closed,2025-05-20 10:52:29+00:00,2025-05-20 11:10:09+00:00,,792160692,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/101,4
3078301523,130,Add asymmetric PPO clipping,"## Summary
- add `clip_epsilon_low` and `clip_epsilon_high` to `TrainConfig`
- use new clipping values during policy loss computation

This is based on the [DAPO paper](https://arxiv.org/abs/2503.14476), which found better results with these values. I haven't yet tested independently.

## Meta

Implemented this with OpenAI Codex. Took 3 tries to get it to implement it the way I was imagining. Would have been faster with Cursor. However, the good part is that somehow the context switching is easier since I don't have to create a new branch, open the PR myself, etc.",OpenAI_Codex,176426,corbt,closed,2025-05-20 21:43:50+00:00,2025-05-20 22:06:18+00:00,,946178371,https://api.github.com/repos/OpenPipe/ART,https://github.com/OpenPipe/ART/pull/130,5
2816685388,3816,Make SearchTool optional for Slack bots,"# Make SearchTool Optional but Enabled by Default for Slack Bots

[x] Override Linear Check

## Changes
- Modified `handle_regular_answer.py` to respect SearchTool configuration
  - Added check for SearchTool in persona's tools
  - Changed search behavior to AS_NEEDED/DISABLED based on tool presence
- Updated `slack_channel_config.py` to include SearchTool by default
  - SearchTool remains in default tool_ids for new Slack bots
  - Can be removed through UI if desired

## Why
This change provides flexibility in Slack bot configuration while maintaining the default behavior. Admins can now:
1. Keep using SearchTool (default behavior)
2. Disable SearchTool for specific bots through the UI

## Testing
- Verified UI supports optional tool configuration
- Confirmed backward compatibility for existing bots
- Tested dynamic SearchTool behavior in message handling

## Impact
- Existing Slack bots: No changes (SearchTool remains enabled)
- New Slack bots: SearchTool enabled by default but removable
- Message handling: Respects bot's tool configuration

Link to Devin run: https://app.devin.ai/sessions/37f11c36c07441f29c2438c5736fb197
",Devin,158243242,devin-ai-integration[bot],closed,2025-01-28 20:47:02+00:00,2025-02-07 16:14:50+00:00,,633262635,https://api.github.com/repos/onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx/pull/3816,3
3011875719,2667,Fix: Clarify @listen decorator method vs output behavior,"# Clarify @listen decorator method vs output behavior

Fixes #2666

## Description
This PR adds explicit parameters to the `@listen` decorator to clarify whether it's listening for a method name or an output string. The new parameters are:
- `method`: Explicitly listen for a method name
- `output`: Explicitly listen for an output string

The existing behavior is maintained for backward compatibility, but users are encouraged to use the new explicit parameters to avoid ambiguity.

## Changes
- Modified `@listen` decorator to accept `method` and `output` parameters
- Updated `_find_triggered_methods` to handle the new parameters
- Added tracking of processed triggers in `_execute_listeners` to prevent infinite loops
- Added tests for the new functionality
- Updated documentation to reflect the new usage

## Testing
- Added new test file `tests/test_listen_decorator.py` specifically for testing this functionality
- Verified that existing tests pass
- Tested the ambiguous case where a method name matches an output string

## Link to Devin run
https://app.devin.ai/sessions/518b0dd0419441c18b5d20809fca17f0

## Requester
Joe Moura (joao@crewai.com)
",Devin,158243242,devin-ai-integration[bot],closed,2025-04-22 18:56:51+00:00,2025-04-22 19:07:59+00:00,,710601088,https://api.github.com/repos/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2667,3
3120941664,8986,Codex/corrige typefout in exception string,"Fixes #

### Proposed fixes:



### Features:

- [x] includes tests covering changes
- [ ] includes updated documentation
- [ ] includes user-visible changes
- [ ] includes API changes
- [ ] includes bugfix for possible backport

Please [X] all the boxes above that apply
",OpenAI_Codex,94354400,BayramGurel,closed,2025-06-05 12:02:20+00:00,2025-06-05 13:03:00+00:00,,2750721,https://api.github.com/repos/ckan/ckan,https://github.com/ckan/ckan/pull/8986,2
