id,title,body,agent,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url
3104375121,[ServiceBus] Consider retry attempts with ServerBusy exit logic,"## Summary

Updates the ServiceBusRetryPolicy ServerBusy exit logic to consider the total time available across all remaining retry attempts, rather than just the single attempt timeout.

## Problem

The current implementation exits early when `IsServerBusy && tryTimeout < ServerBusyBaseSleepTime` (10 seconds), without considering that multiple retry attempts could provide sufficient total time for the operation to succeed.

**Example scenario:**
- Single attempt timeout: 5 seconds
- Max retries: 3
- ServerBusy sleep time: 10 seconds
- **Current behavior**: Exit early because 5s < 10s
- **Expected behavior**: Proceed because total time (5s × 3 = 15s) > 10s

## Solution

Modified the ServerBusy condition to use:
```csharp
(tryTimeout * (GetMaxRetries() - failedAttemptCount)) < ServerBusyBaseSleepTime
```

This considers the time available across all remaining retry attempts when deciding whether to exit early.

## Changes

1. **Added `GetMaxRetries()` abstract method** to `ServiceBusRetryPolicy` base class
2. **Implemented `GetMaxRetries()`** in `BasicRetryPolicy` to return `Options.MaxRetries`
3. **Updated ServerBusy condition** to consider total remaining retry time
4. **Added comprehensive tests** validating both scenarios where operations should proceed and exit early
5. **Updated API surface** files to include the new protected abstract method

## Testing

Added test cases that verify:
- Operations proceed when total retry time is sufficient (e.g., 3s timeout × 5 retries = 15s > 10s)
- Operations still exit early when total time is insufficient (e.g., 3s timeout × 2 retries = 6s < 10s)
- Backward compatibility is maintained for existing scenarios

Fixes #50356.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-05-30T22:13:07Z,2025-06-03T16:00:14Z,,2928944.0,https://api.github.com/repos/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50357
3075266937,Optimize Docker build time with improved Dockerfiles and .dockerignore files,"This PR optimizes the Docker build process to reduce build times by implementing several best practices:

### Browser Docker Environment Optimizations
- Added `.dockerignore` file to exclude unnecessary files from build context
- Combined RUN commands to reduce the number of image layers
- Replaced `npm install` with faster `npm ci` for deterministic builds
- Separated browser installation from npm installation for better layer caching
- Minimized and reorganized COPY operations to optimize build order

### Python Environment Optimizations
- Added `.dockerignore` file to exclude irrelevant files
- Consolidated ENV declarations to reduce layers
- Combined RUN commands where appropriate
- Removed duplicate WORKDIR command
- Added `--no-install-recommends` flag consistently to apt-get commands

These changes maintain the same functionality while improving build performance through:
1. Reduced number of image layers
2. Better utilization of Docker's layer caching system
3. Optimized package installation processes
4. Preventing unnecessary files from being included in the build context

Fixes #52.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `debian.map.fastlydns.net`
>   - Triggering command: `/usr/lib/apt/methods/http ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-05-20T00:06:37Z,2025-05-20T16:46:13Z,,978331188.0,https://api.github.com/repos/microsoft/magentic-ui,https://github.com/microsoft/magentic-ui/pull/54
3075398355,Fix container dashboard URL parsing issue,"## Issue

When running the Aspire dashboard in a container, Docker Desktop incorrectly includes the period after the dashboard URL in the clickable link when parsing the container logs. This happens because there was a space followed by a period after the URL placeholder in the log message.

Before:
```
Login to the dashboard at http://localhost:18888/login?t=token . The URL may need changes...
```

The space-period combination causes Docker Desktop to include the period as part of the URL, resulting in a failed login attempt when clicking on the link.

## Fix

This PR removes the space before the period in the log message displayed when running the dashboard in a container:

```diff
- ""Login to the dashboard at {DashboardLoginUrl} . The URL may need changes...""
+ ""Login to the dashboard at {DashboardLoginUrl}. The URL may need changes...""
```

This ensures that Docker Desktop correctly recognizes the URL boundary and doesn't include the period as part of the clickable link.

Fixes #9397.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `dnceng.pkgs.visualstudio.com`
>   - Triggering command: `dotnet build src/Aspire.Dashboard/Aspire.Dashboard.csproj ` (dns block)
> - `pkgs.dev.azure.com`
>   - Triggering command: `dotnet build src/Aspire.Dashboard/Aspire.Dashboard.csproj ` (dns block)
>   - Triggering command: `/home/REDACTED/work/_temp/ghcca-node/node/bin/node /home/REDACTED/work/_temp/copilot-developer-action-main/dist/index.js ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-05-20T01:56:08Z,2025-05-20T02:20:04Z,,696529789.0,https://api.github.com/repos/dotnet/aspire,https://github.com/dotnet/aspire/pull/9411
3182083992,Add IsVisible Property to ToolbarItem,"> [!NOTE]
> Are you waiting for the changes in this PR to be merged?
> It would be very helpful if you could [test the resulting artifacts](https://github.com/dotnet/maui/wiki/Testing-PR-Builds) from this PR and let us know in a comment if this change resolves your issue. Thank you!

This PR adds the `IsVisible` property to `ToolbarItem` as requested in the original issue. The property allows developers to programmatically control the visibility of toolbar items without having to manually manage the `ToolbarItems` collection.

## Changes Made

### Core Implementation
- Added `IsVisible` boolean property to `ToolbarItem` class with default value `true`
- Implemented property change notification to trigger platform updates when visibility changes
- Added appropriate API entries to all `PublicAPI.Unshipped.txt` files

### Platform Support
- **Windows**: Updated `Toolbar.Windows.cs` to filter toolbar items by `IsVisible` when building AppBar commands
- **Android**: Updated `Toolbar.Android.cs` to filter toolbar items by `IsVisible` when updating menu items  
- **Tizen**: Inherits filtering behavior through existing `UpdateMenu` mechanism

### Testing
- Added comprehensive unit tests validating the property behavior
- Created sample app demonstrating real-world usage with toggle functionality
- All existing tests continue to pass

## Usage Example

```csharp
// Simple programmatic control
var toolbarItem = new ToolbarItem(""Settings"", ""settings.png"", OnSettingsClicked);
page.ToolbarItems.Add(toolbarItem);

// Hide the item
toolbarItem.IsVisible = false;

// Show the item again  
toolbarItem.IsVisible = true;
```

## Implementation Details

The implementation keeps toolbar items in the `ToolbarItems` collection regardless of their visibility state. Platform-specific implementations filter out invisible items when building the native UI, ensuring proper performance and avoiding collection management complexity.

This approach provides a clean, simple API that matches developer expectations while maintaining compatibility with existing code.

Fixes #3701.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,closed,2025-06-27T09:23:48Z,2025-07-29T19:23:51Z,,262395224.0,https://api.github.com/repos/dotnet/maui,https://github.com/dotnet/maui/pull/30267
3186777284,Refactor CLI parsing to separate syntax parsing from option validation,"## Problem

The current `parse_cli` functionality performs both CLI syntax parsing and option existence validation, which requires loading the full FFmpeg options dictionary. This increases package size because the complete options list gets bundled into release files.

## Solution

This PR refactors the CLI parsing to separate these concerns:

### New Functions
- **`parse_cli(cli: str)`** - Parses CLI arguments by syntax only, without loading the options dictionary
- **`parse_with_validation(cli: str, validate_options: bool)`** - Allows explicit control over validation behavior

### Modified Functions
- **`parse_global()`, `parse_input()`, `parse_output()`** - Made `ffmpeg_options` parameter optional
- **`parse_filter_complex()`** - Updated to handle optional filter validation
- **`parse_options()`** - Already only handled syntax parsing (no changes needed)

### Backward Compatibility
The original `parse()` function remains unchanged and continues to validate options by default.

## Usage Examples

### Before (loads full options dictionary)
```python
from ffmpeg.compile.compile_cli import parse
stream = parse(""ffmpeg -i input.mp4 -c:v libx264 output.mp4"")
```

### After (syntax-only parsing, no dictionary loading)
```python
from ffmpeg.compile.compile_cli import parse_cli
stream = parse_cli(""ffmpeg -i input.mp4 -c:v libx264 output.mp4"")
```

### Explicit validation control
```python
from ffmpeg.compile.compile_cli import parse_with_validation

# No validation (smaller package size)
stream = parse_with_validation(cli, validate_options=False)

# With validation (backward compatible)
stream = parse_with_validation(cli, validate_options=True)
```

## Benefits

1. **Reduced Package Size** - `parse_cli()` avoids loading the full options dictionary
2. **Improved Performance** - Faster parsing without validation overhead
3. **Flexible Validation** - Can enable/disable validation as needed
4. **Backward Compatibility** - Existing code continues to work unchanged

## Testing

- ✅ Comprehensive unit tests verify dictionary loading behavior
- ✅ Compatibility tests ensure both parsing methods work correctly
- ✅ Complex CLI commands with filters tested successfully
- ✅ Mocking confirms `parse_cli()` doesn't load options dictionary
- ✅ All existing functionality preserved

Fixes #741

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-06-30T00:55:04Z,2025-07-01T06:56:27Z,,722865845.0,https://api.github.com/repos/livingbio/typed-ffmpeg,https://github.com/livingbio/typed-ffmpeg/pull/742
3186828591,Refactor CLI parsing to decouple syntax parsing from option validation,"Addresses #743 by refactoring `compile_cli.parse` and related parsing functions to separate CLI syntax parsing from option existence validation, enabling package size reduction and more flexible usage scenarios.

## Changes Made

### New Syntax-Only Parsing Functions
- `parse_input_syntax()` - Parse input file specifications without validation
- `parse_output_syntax()` - Parse output file specifications without validation  
- `parse_global_syntax()` - Parse global options without validation
- Enhanced `parse_options()` - Pure syntax parsing with improved documentation

### New Validation Utilities
- `validate_parsed_options()` - Validate parsed options against FFmpeg options dictionary
- `validate_input_options()` - Context-specific validation for input options
- `validate_output_options()` - Context-specific validation for output options
- `validate_global_options()` - Context-specific validation for global options

### Enhanced Existing Functions
- `parse()` - Added optional `validate` parameter (default `True` for backward compatibility)
- `parse_input()`, `parse_output()`, `parse_global()` - Added validation control parameters

## Key Benefits

### 1. Backward Compatibility
All existing code continues to work unchanged:
```python
# This still works exactly as before
stream = parse(""ffmpeg -i input.mp4 -vcodec libx264 output.mp4"")
```

### 2. Package Size Reduction
Parse-only mode doesn't require the bundled options dictionary:
```python
# Enables package size reduction by not loading options data
stream = parse(""ffmpeg -i input.mp4 -vcodec libx264 output.mp4"", validate=False)
```

### 3. Flexible Validation
Validation can be deferred or customized:
```python
# Parse first, validate later with custom logic
parsed_options = parse_options([""-vcodec"", ""libx264"", ""-custom"", ""value""])
# Apply custom validation as needed
validated = validate_output_options(parsed_options)
```

### 4. Unknown Option Preservation
Parse-only mode preserves custom/unknown options:
```python
# With validation=False, custom options are preserved
cmd = ""ffmpeg -i input.mp4 -custom_option value output.mp4""
stream = parse(cmd, validate=False)
compiled = compile(stream)  # Includes -custom_option value
```

## Testing

- **23 new comprehensive tests** covering all new functionality
- **All 45 existing tests** still pass, ensuring backward compatibility
- **Package size reduction scenarios** tested and verified
- **Complex integration cases** validated

## Documentation

Added complete documentation (`docs/cli_parsing_decoupling.md`) with:
- Usage examples for all new functions
- Migration guide for existing code
- Performance considerations
- Future enhancement roadmap

## Example Usage

```python
from ffmpeg.compile.compile_cli import parse, parse_options, validate_output_options

# Parse without validation (package size reduction)
stream = parse(""ffmpeg -i input.mp4 -vcodec libx264 output.mp4"", validate=False)

# Low-level syntax parsing
options = parse_options([""-vcodec"", ""libx264"", ""-b:v"", ""1000k""])
# Result: {""vcodec"": [""libx264""], ""b:v"": [""1000k""]}

# Separate validation step
validated = validate_output_options(options)
# Result: {""vcodec"": ""libx264"", ""b:v"": ""1000k""}
```

This refactor maintains complete backward compatibility while enabling new use cases that weren't previously possible, particularly for applications that need parsing without the overhead of loading and validating against the full FFmpeg options dictionary.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,closed,2025-06-30T01:31:58Z,2025-07-01T06:56:27Z,,722865845.0,https://api.github.com/repos/livingbio/typed-ffmpeg,https://github.com/livingbio/typed-ffmpeg/pull/744
3166072075,[WIP] Memory leak,"Working on fixing the memory leak issue in DuckDBResult struct (#280).

**Plan:**

- [x] Understand the problem: DuckDBResult struct implementing IDisposable causes memory leaks when used in `using` statements due to struct copying behavior
- [x] Explore codebase to understand current usage patterns
- [x] Build and test the project to ensure current state is working  
- [ ] Remove IDisposable interface from DuckDBResult struct
- [ ] Add a static Destroy method or extension method to safely dispose DuckDBResult
- [ ] Update all existing code that calls Dispose() on DuckDBResult to use the new approach
- [ ] Update DuckDBDataReader.Close() method to properly destroy DuckDBResult instances
- [ ] Write focused tests to validate the fix prevents memory leaks
- [ ] Build and test to ensure no regressions
- [ ] Verify the solution addresses the original issue

**Root Cause:**
The issue is that `DuckDBResult` is a `struct` implementing `IDisposable`. When used in a `using` statement, C# creates a copy of the struct, and `Dispose()` is called on the copy, not the original. This means the native memory pointed to by `IntPtr internal_data` is not properly freed, causing memory leaks.

**Solution:**
Remove `IDisposable` from the struct and provide alternative mechanisms for resource cleanup that work correctly with struct semantics.

Fixes #280.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-06-22T16:05:02Z,2025-06-22T16:15:09Z,,302982238.0,https://api.github.com/repos/Giorgi/DuckDB.NET,https://github.com/Giorgi/DuckDB.NET/pull/281
3130866014,[WIP] New code generator design,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> We are interested in refactoring code generation to become a series of passes.
> 
> Code generation is already built as a series of passes, but is a complex monolithic subpackage of DaCe. The goal is to turn the final code generation into a simpler traversal process, so that it is more modular, extensible, and verifiable.
> 
> The current code generation passes (in the monolithic structure) are:
> * Special validation passes before code generation
> * Metadata collection (free symbols, sub-SDFG argument lists, etc.)
> * Allocation scope determination (i.e., where a data container's memory will _actually_ be allocated/deallocated based on lifetime and scope rules).
> * Creation of the State struct for the SDFG program
> * Copy-to-Map pass (only in certain backends)
> * GPU Stream assignment pass (only in the cuda backend)
> 
> Followed by traversal that both emits code for memory copies, allocation/deallocation, scopes, tasklets, functions for certain scopes and nested SDFGs (where FPGA backends are even more complex), and every node. See `docs/codegen/codegen.rst` for more information.
> 
> We would like to use the `Pass` and `Pipeline` classes that DaCe provides to simplify the process. The goal is for passes to gradually add metadata to the SDFG elements and to the `pipeline_results` dictionary that pass pipelines provide, gradually lowering the SDFG to a more explicit SDFG (e.g., where copies become tasklets at the right scope, memory allocations/deallocations become tasklets, and Python or other language tasklets become their target language tasklet, i.e., C++/CUDA/HIP/OpenCL/RTL...), then to a *list* of SDFGs (one per generated code file), and finally to a `GenerateCode` simple traversal pass that emits the given code.
> 
> Lastly, the code generation pipeline is over-specialized right now and not well factored. The ""CPU"" code generation should actually be the ""OpenMP"" code generator, and the non-OpenMP code should move to ""C++"" code generation instead. Same goes for CUDA, which should be the GPU code generator.
> 
> To do that, the task list is:
> 1. Generate a design document by scouring the entire code generation subpackage and create a list of candidate passes that covers all possible behaviors
> 2. Construct an abstract pipeline in which all the passes connect to each other with maximal information reuse to improve performance.
> 3. The `codegen` subfolder needs to separate into `codegen/compiler` for compiler (cmake, etc.) interaction and `codegen/passes` for code generation-related passes. This should also allow the CMake backend to be replaced with direct compiler calls, which can be faster, and generation of other output languages that are not C++.
> 
> 
> cc @acalotoiu @ThrudPrimrose @alexnick83 @phschaad 


Fixes #2034.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-06-09T16:57:12Z,2025-06-09T17:08:58Z,,172703996.0,https://api.github.com/repos/spcl/dace,https://github.com/spcl/dace/pull/2035
3130921190,Modular Code Generator: Complete Design Document,"This PR provides a comprehensive design document for refactoring DaCe's code generation system from a monolithic structure into a modular, pass-based pipeline architecture using DaCe's existing `Pass` and `Pipeline` infrastructure.

## Overview

The current code generation system is a complex monolithic subpackage that handles everything from analysis to code emission in a single traversal. This design document proposes breaking it down into discrete, composable passes that can be tested, verified, and extended independently.

## Key Deliverables

### 1. Main Design Document (`doc/codegen/modular_codegen_design.md`)
- **Current System Analysis**: Comprehensive survey of 48+ files in the codegen subpackage
- **17 Candidate Passes**: Complete decomposition of monolithic behaviors into discrete passes:
  - **Phase 1 (Analysis)**: TypeInference, LibraryExpansion, MetadataCollection, AllocationAnalysis, ControlFlowAnalysis, TargetAnalysis
  - **Phase 2 (Transformation)**: CopyToMap, StreamAssignment, TaskletLanguageLowering 
  - **Phase 3 (CodeGeneration)**: StateStructCreation, AllocationCode, MemletLowering, FrameCodeGeneration, TargetCodeGeneration, HeaderGeneration
  - **Phase 4 (FileGeneration)**: SDFGSplitting, CodeObjectCreation
- **Information Flow Schema**: Structured `pipeline_results` dictionary for maximal information reuse
- **Target Refactoring Strategy**: Split CPU→(C++ base + OpenMP extension), generalize CUDA→(GPU base + CUDA specifics)
- **New Organization**: Separate `codegen/compiler` (build tools) from `codegen/passes` (generation passes)

### 2. Implementation Examples (`doc/codegen/pass_implementation_examples.md`)
- **Concrete Pass Implementations**: Python code for key passes like `MetadataCollectionPass`, `AllocationAnalysisPass`, `FrameCodeGenerationPass`
- **Pipeline Configurations**: Complete pipeline setups with conditional target-specific passes
- **Backward Compatibility**: Wrappers preserving existing `generate_code()` API
- **Performance Strategies**: Caching, incremental updates, lazy evaluation
- **Testing Framework**: Unit test examples for individual passes and full pipelines

## Benefits

1. **Modularity**: Each pass has a single responsibility and clear interfaces
2. **Extensibility**: Easy to add new passes or modify existing ones  
3. **Testability**: Individual passes can be unit tested in isolation
4. **Verifiability**: Smaller, focused components are easier to verify
5. **Performance**: Information reuse between passes, incremental compilation
6. **Maintainability**: Clear separation of concerns and dependencies

## Proposed Architecture

```python
class CodeGenerationPipeline(Pipeline):
    def __init__(self):
        super().__init__([
            # Phase 1: Analysis
            TypeInferencePass(),
            MetadataCollectionPass(), 
            AllocationAnalysisPass(),
            TargetAnalysisPass(),
            
            # Phase 2: Transformations
            CopyToMapPass(),
            ConditionalPass(condition=is_gpu, pass=StreamAssignmentPass()),
            
            # Phase 3: Code Generation  
            FrameCodeGenerationPass(),
            TargetCodeGenerationPass(),
            
            # Phase 4: File Generation
            CodeObjectCreationPass(),
        ])
```

## Target Refactoring

Current issues addressed:
- ""CPU"" backend actually does OpenMP → Split into C++ base + OpenMP extension
- ""CUDA"" backend is GPU-specific → Generalize to GPU base + CUDA/HIP specializations  
- Poor factoring between generic and specialized code

Proposed hierarchy:
```
TargetCodeGenerator
├── CppCodeGen → OpenMPCodeGen, MPICodeGen  
├── GPUCodeGen → CUDACodeGen, HIPCodeGen, OpenCLCodeGen
├── FPGACodeGen → XilinxCodeGen, IntelFPGACodeGen
└── SpecializedCodeGen → SVECodeGen, MLIRCodeGen
```

## Implementation Roadmap

14-week timeline with incremental phases:
1. **Weeks 1-2**: Foundation and directory restructuring
2. **Weeks 3-4**: Analysis passes extraction  
3. **Weeks 5-6**: Transformation passes implementation
4. **Weeks 7-8**: Code generation passes development
5. **Weeks 9-10**: Target refactoring and specialization
6. **Weeks 11-12**: Integration testing and performance validation
7. **Weeks 13-14**: Build system modernization and documentation

## Backward Compatibility

The design maintains full backward compatibility:
- Existing `generate_code(sdfg)` API unchanged
- Legacy implementation preserved as fallback
- Incremental migration path for custom backends
- All current functionality preserved

This design document provides the complete foundation for transforming DaCe's code generation into a modern, modular, and extensible system while preserving all existing capabilities.

Fixes #2034.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-06-09T17:17:33Z,2025-07-07T08:28:54Z,,172703996.0,https://api.github.com/repos/spcl/dace,https://github.com/spcl/dace/pull/2036
3197983907,[WIP] Add script injection prevention rule to GitHub Actions policy,"<details><summary>&#x1F6E0 DevTools &#x1F6E0</summary>
<p>

[![Open in GitHub Codespaces](https://github.com/codespaces/badge.svg)](https://codespaces.new/Copilot/mlflow/pull/16546?quickstart=1)

#### Install mlflow from this PR

```
# mlflow
pip install git+https://github.com/mlflow/mlflow.git@refs/pull/16546/merge
# mlflow-skinny
pip install git+https://github.com/mlflow/mlflow.git@refs/pull/16546/merge#subdirectory=skinny
```

For Databricks, use the following command:

```
%sh curl -LsSf https://raw.githubusercontent.com/mlflow/mlflow/HEAD/dev/install-skinny.sh | sh -s pull/16546/merge
```

</p>
</details>

Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> ## Summary
> Add a new OPA (Open Policy Agent) rule to `.github/policy.rego` to prevent potential script injection vulnerabilities in GitHub Actions workflows.
> 
> ## Background
> Script injection vulnerabilities can occur when untrusted input (like PR titles, issue bodies, commit messages) is directly interpolated into shell commands or scripts using `${{ }}` expressions. An attacker could weaponize these inputs to execute arbitrary code.
> 
> ## Implementation Details
> The rule should:
> 1. Detect any usage of `${{ }}` expressions in:
>    - `run` commands in workflow steps
>    - `script` parameter of `actions/github-script` action
> 
> 2. Provide a warning message indicating the potential risk and suggesting the use of environment variables instead
> 
> 3. Include a link to GitHub's security hardening documentation
> 
> ## Example of vulnerable code:
> ```yaml
> - run: echo ""${{ github.event.pull_request.title }}""  # Vulnerable to injection
> ```
> 
> ## Safer alternative:
> ```yaml
> - env:
>     PR_TITLE: ${{ github.event.pull_request.title }}
>   run: echo ""$PR_TITLE""  # Safe from injection
> ```
> 
> ## References
> - [GitHub Actions Security Hardening - Understanding the risk of script injections](https://docs.github.com/en/actions/security-guides/security-hardening-for-github-actions#understanding-the-risk-of-script-injections)


Fixes #16545.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,closed,2025-07-03T04:38:59Z,2025-07-04T06:19:32Z,,136202695.0,https://api.github.com/repos/mlflow/mlflow,https://github.com/mlflow/mlflow/pull/16546
3245221924,feat(task): implement cross-platform scheduled task management,"This PR implements comprehensive cross-platform scheduled task management functionality, allowing users to install, uninstall, and monitor DDNS scheduled tasks directly through the CLI without maintaining separate scripts.

## 🎯 Features

### New CLI Commands
- `--install-task [INTERVAL]` - Install scheduled task with configurable interval (default: 5 minutes)
- `--uninstall-task` - Remove scheduled task
- `--task-status` - Show task status and information

### Cross-Platform Support
- **Windows**: Task Scheduler (`schtasks`) with SYSTEM/user account support
- **Linux**: systemd service/timer with proper FHS compliance, fallback to cron
- **macOS**: launchd plist with user/system agent support  
- **Unix**: cron job management with intelligent line detection

## 💡 Usage Examples

```bash
# Install with default 5-minute interval
ddns --dns cloudflare --id user@example.com --token API_TOKEN --ipv4 example.com --install-task

# Install with custom 10-minute interval
ddns --dns dnspod --id 12345 --token mytokenkey --ipv4 example.com --install-task 10

# Check status
ddns --task-status

# Uninstall
ddns --uninstall-task

# Linux with sudo for systemd
sudo ddns -c /etc/ddns/config.json --install-task 15
```

## 🔧 Technical Implementation

### Architecture
```
ddns/task/
├── __init__.py          # Core TaskManager interface & platform detection
├── schtasks.py          # Windows Task Scheduler implementation  
├── systemd.py           # Linux systemd service/timer implementation
├── launchd.py           # macOS launchd plist implementation
└── cron.py              # Unix/Linux cron implementation
```

### Key Features
- ✅ **Python 2.7 & 3.x compatible** - Uses only standard library
- ✅ **Automatic platform detection** with graceful fallbacks
- ✅ **Smart permission handling** with actionable error messages
- ✅ **Version tracking** for maintenance and upgrades
- ✅ **Configurable intervals** with sensible defaults
- ✅ **Clean integration** with existing configuration system

### Permission Requirements
| Platform | Method | Permissions |
|----------|--------|-------------|
| Windows  | Task Scheduler | Administrator |
| Linux    | systemd / cron | root / user |
| macOS    | launchd | user |
| Unix     | cron | user |

## 🧪 Testing

- ✅ **24 new tests** with comprehensive coverage of all platforms
- ✅ **634 total tests pass** (only 1 pre-existing unrelated failure)
- ✅ **Manual testing verified** on Linux with proper permission detection
- ✅ **Mocked cross-platform testing** ensures functionality across all supported systems

## 📚 Documentation

- Updated CLI reference with detailed parameter descriptions
- Added platform-specific examples and usage patterns
- Included permission requirements and troubleshooting guides
- Provided comprehensive command examples for all scenarios

## 🔒 Security & Reliability

- Proper permission checks with helpful user guidance
- Clean error handling with actionable error messages
- Safe task cleanup during uninstallation
- Version tracking for easier maintenance and debugging

This implementation provides a seamless, user-friendly way to manage DDNS scheduled tasks across all major platforms while maintaining the project's philosophy of minimal dependencies and maximum compatibility.

Fixes #526.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,closed,2025-07-19T11:05:50Z,2025-07-20T17:53:02Z,,60844169.0,https://api.github.com/repos/NewFuture/DDNS,https://github.com/NewFuture/DDNS/pull/538
